code,title,unit_id,distance,school_type,school_main_campus,credential_level,4_yr_median_earnings,4_yr_working_count,debt_median,debt_median_payment,school_name
5107,Health and Medical Administrative Services.,133669,2,Public,1,5,70480.0,56.0,33180.0,377.0,Florida Atlantic University
5115,Mental and Social Health Services and Allied Professions.,133669,1,Public,1,5,49250.0,79.0,25469.0,290.0,Florida Atlantic University
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133669,2,Public,1,3,77035.0,191.0,17050.0,181.0,Florida Atlantic University
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133669,2,Public,1,5,99282.0,146.0,40000.0,455.0,Florida Atlantic University
5202,"Business Administration, Management and Operations.",133669,2,Public,1,3,53176.0,248.0,17238.0,183.0,Florida Atlantic University
5202,"Business Administration, Management and Operations.",133669,2,Public,1,5,83739.0,213.0,41000.0,466.0,Florida Atlantic University
5203,Accounting and Related Services.,133669,2,Public,1,3,60630.0,352.0,16452.0,174.0,Florida Atlantic University
5203,Accounting and Related Services.,133669,2,Public,1,5,83815.0,127.0,36200.0,412.0,Florida Atlantic University
5208,Finance and Financial Management Services.,133669,1,Public,1,3,62462.0,139.0,15458.0,164.0,Florida Atlantic University
5209,Hospitality Administration/Management.,133669,2,Public,1,3,44481.0,61.0,20000.0,212.0,Florida Atlantic University
5211,International Business.,133669,1,Public,1,3,60027.0,71.0,15250.0,162.0,Florida Atlantic University
5212,Management Information Systems and Services.,133669,1,Public,1,3,65403.0,69.0,16250.0,172.0,Florida Atlantic University
5214,Marketing.,133669,2,Public,1,3,53315.0,186.0,16875.0,179.0,Florida Atlantic University
5216,Taxation.,133669,2,Public,1,5,85268.0,26.0,30869.0,351.0,Florida Atlantic University
5401,History.,133669,1,Public,1,3,41947.0,37.0,16514.0,175.0,Florida Atlantic University
1109,Computer Systems Networking and Telecommunications.,133702,1,Public,1,3,60305.0,47.0,22330.0,237.0,Florida State College at Jacksonville
1110,Computer/Information Technology Administration and Management.,133702,2,Public,1,3,61870.0,32.0,26061.0,276.0,Florida State College at Jacksonville
1204,Cosmetology and Related Personal Grooming Services.,133702,1,Public,1,1,16935.0,20.0,6498.0,69.0,Florida State College at Jacksonville
1907,"Human Development, Family Studies, and Related Services.",133702,1,Public,1,2,26595.0,16.0,10817.0,115.0,Florida State College at Jacksonville
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133702,2,Public,1,2,38095.0,1129.0,10500.0,111.0,Florida State College at Jacksonville
4399,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",133702,2,Public,1,3,47206.0,34.0,16888.0,179.0,Florida State College at Jacksonville
5108,Allied Health and Medical Assisting Services.,133702,1,Public,1,2,35097.0,20.0,8415.0,89.0,Florida State College at Jacksonville
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133702,1,Public,1,2,48817.0,67.0,15498.0,164.0,Florida State College at Jacksonville
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133702,2,Public,1,2,64709.0,182.0,10819.0,115.0,Florida State College at Jacksonville
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133702,2,Public,1,3,79716.0,51.0,13829.0,147.0,Florida State College at Jacksonville
5202,"Business Administration, Management and Operations.",133702,2,Public,1,2,32655.0,99.0,15375.0,163.0,Florida State College at Jacksonville
5202,"Business Administration, Management and Operations.",133702,2,Public,1,3,52985.0,238.0,23203.0,246.0,Florida State College at Jacksonville
5219,"Specialized Sales, Merchandising and  Marketing Operations.",133702,2,Public,1,1,36099.0,63.0,9279.0,98.0,Florida State College at Jacksonville
1301,"Education, General.",133711,1,"Private, nonprofit",1,3,42999.0,46.0,22500.0,239.0,Flagler College
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133711,1,"Private, nonprofit",1,3,42163.0,36.0,21300.0,226.0,Flagler College
2301,"English Language and Literature, General.",133711,1,"Private, nonprofit",1,3,38696.0,25.0,25913.0,275.0,Flagler College
4201,"Psychology, General.",133711,1,"Private, nonprofit",1,3,35711.0,53.0,23740.0,252.0,Flagler College
4404,Public Administration.,133711,1,"Private, nonprofit",1,3,45251.0,32.0,21117.0,224.0,Flagler College
5004,Design and Applied Arts.,133711,1,"Private, nonprofit",1,3,41977.0,47.0,26250.0,278.0,Flagler College
5007,Fine and Studio Arts.,133711,1,"Private, nonprofit",1,3,33161.0,18.0,26250.0,278.0,Flagler College
5202,"Business Administration, Management and Operations.",133711,1,"Private, nonprofit",1,3,49858.0,143.0,21500.0,228.0,Flagler College
5203,Accounting and Related Services.,133711,1,"Private, nonprofit",1,3,54211.0,46.0,14749.0,156.0,Flagler College
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133809,1,"Private, nonprofit",1,3,38578.0,18.0,17653.0,187.0,Florida College
5202,"Business Administration, Management and Operations.",133809,1,"Private, nonprofit",1,3,57102.0,24.0,18750.0,199.0,Florida College
5106,Dental Support Services and Allied Professions.,133845,1,"Private, for-profit",1,1,26765.0,254.0,9500.0,101.0,Concorde Career Institute-Jacksonville
5107,Health and Medical Administrative Services.,133845,1,"Private, for-profit",1,1,29667.0,41.0,9500.0,101.0,Concorde Career Institute-Jacksonville
5108,Allied Health and Medical Assisting Services.,133845,1,"Private, for-profit",1,1,26428.0,216.0,9500.0,101.0,Concorde Career Institute-Jacksonville
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133845,1,"Private, for-profit",1,1,40294.0,73.0,15335.0,163.0,Concorde Career Institute-Jacksonville
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133845,1,"Private, for-profit",1,2,53958.0,58.0,20000.0,212.0,Concorde Career Institute-Jacksonville
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133845,1,"Private, for-profit",1,2,53822.0,141.0,23938.0,254.0,Concorde Career Institute-Jacksonville
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",133845,1,"Private, for-profit",1,1,28380.0,61.0,20000.0,212.0,Concorde Career Institute-Jacksonville
5106,Dental Support Services and Allied Professions.,133854,1,"Private, for-profit",1,1,24718.0,104.0,9500.0,101.0,Concorde Career Institute-Miramar
5108,Allied Health and Medical Assisting Services.,133854,1,"Private, for-profit",1,1,24102.0,146.0,9478.0,100.0,Concorde Career Institute-Miramar
5108,Allied Health and Medical Assisting Services.,133854,1,"Private, for-profit",1,2,49355.0,43.0,24500.0,260.0,Concorde Career Institute-Miramar
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133854,1,"Private, for-profit",1,2,62094.0,20.0,18000.0,191.0,Concorde Career Institute-Miramar
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133854,1,"Private, for-profit",1,2,64109.0,40.0,21000.0,223.0,Concorde Career Institute-Miramar
5106,Dental Support Services and Allied Professions.,133863,1,"Private, for-profit",1,1,31850.0,113.0,9500.0,101.0,Concorde Career Institute-Tampa
5107,Health and Medical Administrative Services.,133863,1,"Private, for-profit",1,1,29134.0,27.0,9500.0,101.0,Concorde Career Institute-Tampa
5108,Allied Health and Medical Assisting Services.,133863,1,"Private, for-profit",1,1,31157.0,159.0,9500.0,101.0,Concorde Career Institute-Tampa
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133863,1,"Private, for-profit",1,2,56052.0,26.0,20000.0,212.0,Concorde Career Institute-Tampa
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133863,0,"Private, for-profit",1,2,59623.0,38.0,23492.0,249.0,Concorde Career Institute-Tampa
5100,"Health Services/Allied Health/Health Sciences, General.",133872,1,"Private, nonprofit",1,3,49372.0,39.0,24542.0,260.0,AdventHealth University
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133872,1,"Private, nonprofit",1,2,56536.0,68.0,20291.0,215.0,AdventHealth University
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133872,1,"Private, nonprofit",1,3,75642.0,156.0,27315.0,290.0,AdventHealth University
5123,Rehabilitation and Therapeutic Professions.,133872,1,"Private, nonprofit",1,5,57825.0,38.0,91723.0,1043.0,AdventHealth University
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133872,2,"Private, nonprofit",1,3,74049.0,128.0,28528.0,302.0,AdventHealth University
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133872,3,"Private, nonprofit",1,5,192498.0,37.0,134000.0,1524.0,AdventHealth University
1104,Information Science/Studies.,133881,0,"Private, nonprofit",1,3,101605.0,52.0,48000.0,509.0,Florida Institute of Technology
1107,Computer Science.,133881,1,"Private, nonprofit",1,3,96310.0,29.0,27000.0,286.0,Florida Institute of Technology
1402,"Aerospace, Aeronautical and Astronautical Engineering.",133881,1,"Private, nonprofit",1,3,86250.0,40.0,24976.0,265.0,Florida Institute of Technology
1409,Computer Engineering.,133881,1,"Private, nonprofit",1,3,90773.0,32.0,24625.0,261.0,Florida Institute of Technology
1419,Mechanical Engineering.,133881,1,"Private, nonprofit",1,3,84606.0,47.0,26782.0,284.0,Florida Institute of Technology
4228,"Clinical, Counseling and Applied Psychology.",133881,1,"Private, nonprofit",1,3,43108.0,64.0,27205.0,288.0,Florida Institute of Technology
4228,"Clinical, Counseling and Applied Psychology.",133881,1,"Private, nonprofit",1,5,70325.0,118.0,20500.0,233.0,Florida Institute of Technology
4228,"Clinical, Counseling and Applied Psychology.",133881,1,"Private, nonprofit",1,6,73742.0,23.0,187256.0,2130.0,Florida Institute of Technology
4901,Air Transportation.,133881,1,"Private, nonprofit",1,3,68636.0,43.0,27000.0,286.0,Florida Institute of Technology
5107,Health and Medical Administrative Services.,133881,0,"Private, nonprofit",1,3,36381.0,27.0,50351.0,534.0,Florida Institute of Technology
5107,Health and Medical Administrative Services.,133881,2,"Private, nonprofit",1,5,80610.0,39.0,41000.0,466.0,Florida Institute of Technology
5202,"Business Administration, Management and Operations.",133881,1,"Private, nonprofit",1,3,58663.0,55.0,34374.0,364.0,Florida Institute of Technology
5202,"Business Administration, Management and Operations.",133881,2,"Private, nonprofit",1,5,90978.0,381.0,37584.0,428.0,Florida Institute of Technology
5203,Accounting and Related Services.,133881,1,"Private, nonprofit",1,3,48986.0,29.0,33685.0,357.0,Florida Institute of Technology
5203,Accounting and Related Services.,133881,0,"Private, nonprofit",1,5,69689.0,32.0,41000.0,466.0,Florida Institute of Technology
5212,Management Information Systems and Services.,133881,2,"Private, nonprofit",1,5,84920.0,127.0,37584.0,428.0,Florida Institute of Technology
0402,Architecture.,133951,1,Public,1,5,59685.0,128.0,30750.0,350.0,Florida International University
0405,Interior Architecture.,133951,1,Public,1,5,56466.0,20.0,34618.0,394.0,Florida International University
0501,Area Studies.,133951,2,Public,1,3,28070.0,19.0,19125.0,203.0,Florida International University
0901,Communication and Media Studies.,133951,2,Public,1,3,48868.0,571.0,17234.0,183.0,Florida International University
0901,Communication and Media Studies.,133951,3,Public,1,5,65177.0,49.0,34653.0,394.0,Florida International University
1101,"Computer and Information Sciences, General.",133951,2,Public,1,3,78418.0,295.0,18896.0,200.0,Florida International University
1101,"Computer and Information Sciences, General.",133951,1,Public,1,5,98196.0,22.0,30750.0,350.0,Florida International University
1303,Curriculum and Instruction.,133951,3,Public,1,5,58704.0,30.0,30602.0,348.0,Florida International University
1304,Educational Administration and Supervision.,133951,1,Public,1,5,54614.0,80.0,30828.0,351.0,Florida International University
1310,Special Education and Teaching.,133951,3,Public,1,3,57130.0,16.0,17500.0,186.0,Florida International University
1310,Special Education and Teaching.,133951,3,Public,1,5,57928.0,21.0,30649.0,349.0,Florida International University
1311,Student Counseling and Personnel Services.,133951,1,Public,1,5,48953.0,38.0,48019.0,546.0,Florida International University
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133951,1,Public,1,3,48259.0,234.0,16100.0,171.0,Florida International University
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133951,1,Public,1,5,61802.0,23.0,46114.0,525.0,Florida International University
1313,"Teacher Education and Professional Development, Specific Subject Areas.",133951,1,Public,1,3,38420.0,51.0,17250.0,183.0,Florida International University
1313,"Teacher Education and Professional Development, Specific Subject Areas.",133951,1,Public,1,5,53349.0,52.0,30750.0,350.0,Florida International University
1405,Biomedical/Medical Engineering.,133951,1,Public,1,3,80974.0,52.0,19500.0,207.0,Florida International University
1408,Civil Engineering.,133951,1,Public,1,3,79749.0,51.0,20044.0,212.0,Florida International University
1409,Computer Engineering.,133951,3,Public,1,3,89519.0,69.0,18124.0,192.0,Florida International University
1410,"Electrical, Electronics and Communications Engineering.",133951,3,Public,1,3,86225.0,109.0,14637.0,155.0,Florida International University
1419,Mechanical Engineering.,133951,1,Public,1,3,83193.0,129.0,17395.0,184.0,Florida International University
1435,Industrial Engineering.,133951,0,Public,1,5,71553.0,34.0,34091.0,388.0,Florida International University
1510,Construction Engineering Technologies.,133951,1,Public,1,3,84108.0,34.0,21000.0,223.0,Florida International University
1510,Construction Engineering Technologies.,133951,3,Public,1,5,81711.0,36.0,36455.0,415.0,Florida International University
1609,"Romance Languages, Literatures, and Linguistics.",133951,2,Public,1,3,27850.0,18.0,26625.0,282.0,Florida International University
2201,Law.,133951,0,Public,1,6,82989.0,229.0,90411.0,1028.0,Florida International University
2301,"English Language and Literature, General.",133951,2,Public,1,3,38074.0,121.0,17556.0,186.0,Florida International University
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133951,1,Public,1,3,41299.0,92.0,22740.0,241.0,Florida International University
2601,"Biology, General.",133951,2,Public,1,3,40108.0,195.0,15000.0,159.0,Florida International University
3020,International/Global Studies.,133951,3,Public,1,5,66060.0,40.0,38633.0,439.0,Florida International University
3099,"Multi/Interdisciplinary Studies, Other.",133951,2,Public,1,3,50191.0,63.0,22250.0,236.0,Florida International University
3103,"Parks, Recreation and Leisure Facilities Management.",133951,2,Public,1,3,37140.0,78.0,17750.0,188.0,Florida International University
3801,Philosophy.,133951,1,Public,1,3,24940.0,20.0,13393.0,142.0,Florida International University
4005,Chemistry.,133951,1,Public,1,3,60274.0,42.0,13240.0,140.0,Florida International University
4201,"Psychology, General.",133951,2,Public,1,3,42140.0,703.0,16500.0,175.0,Florida International University
4301,Criminal Justice and Corrections.,133951,2,Public,1,3,48001.0,412.0,16829.0,178.0,Florida International University
4301,Criminal Justice and Corrections.,133951,3,Public,1,5,59511.0,27.0,39438.0,449.0,Florida International University
